,accuracy,max_depth,criterion,splitter
121,0.8249496981891348,31,gini,random
209,0.8245472837022133,53,gini,random
65,0.8245472837022133,17,gini,random
321,0.8245472837022133,81,gini,random
229,0.8241448692152917,58,gini,random
203,0.8237424547283703,51,entropy,random
261,0.8237424547283703,66,gini,random
233,0.8237424547283703,59,gini,random
351,0.8233400402414487,88,entropy,random
393,0.8233400402414487,99,gini,random
339,0.8233400402414487,85,entropy,random
273,0.8225352112676056,69,gini,random
139,0.8221327967806841,35,entropy,random
141,0.8221327967806841,36,gini,random
197,0.8209255533199196,50,gini,random
177,0.820523138832998,45,gini,random
241,0.8201207243460764,61,gini,random
199,0.819718309859155,50,entropy,random
201,0.8193158953722334,51,gini,random
89,0.8193158953722334,23,gini,random
215,0.8189134808853119,54,entropy,random
77,0.8189134808853119,20,gini,random
57,0.8185110663983903,15,gini,random
55,0.8173038229376257,14,entropy,random
191,0.8169014084507042,48,entropy,random
133,0.8164989939637827,34,gini,random
103,0.8156941649899396,26,entropy,random
371,0.815291750503018,93,entropy,random
307,0.815291750503018,77,entropy,random
71,0.814486921529175,18,entropy,random
53,0.8140845070422535,14,gini,random
365,0.8140845070422535,92,gini,random
389,0.813682092555332,98,gini,random
223,0.813682092555332,56,entropy,random
131,0.8128772635814889,33,entropy,random
85,0.8116700201207243,22,gini,random
167,0.8104627766599598,42,entropy,random
113,0.8104627766599598,29,gini,random
107,0.8100603621730382,27,entropy,random
323,0.8096579476861167,81,entropy,random
343,0.8084507042253521,86,entropy,random
91,0.8080482897384306,23,entropy,random
235,0.8060362173038229,59,entropy,random
149,0.8060362173038229,38,gini,random
387,0.8056338028169014,97,entropy,random
45,0.8056338028169014,12,gini,random
383,0.8052313883299799,96,entropy,random
327,0.8048289738430584,82,entropy,random
213,0.8032193158953722,54,gini,random
143,0.8020120724346076,36,entropy,random
375,0.8012072434607646,94,entropy,random
289,0.8004024144869215,73,gini,random
257,0.8004024144869215,65,gini,random
341,0.7991951710261569,86,gini,random
109,0.7983903420523139,28,gini,random
367,0.7983903420523139,92,entropy,random
255,0.7959758551307847,64,entropy,random
391,0.7939637826961771,98,entropy,random
75,0.793158953722334,19,entropy,random
381,0.792354124748491,96,gini,random
67,0.792354124748491,17,entropy,random
189,0.7895372233400403,48,gini,random
181,0.7891348088531187,46,gini,random
43,0.787122736418511,11,entropy,random
161,0.7867203219315896,41,gini,random
41,0.7835010060362173,11,gini,random
159,0.7826961770623743,40,entropy,random
399,0.7810865191146882,100,entropy,random
29,0.7790744466800805,8,gini,random
151,0.7782696177062374,38,entropy,random
219,0.7609657947686117,55,entropy,random
4,0.7311871227364185,2,gini,best
33,0.7259557344064387,9,gini,random
6,0.7094567404426559,2,entropy,best
21,0.7090543259557344,6,gini,random
25,0.7058350100603622,7,gini,random
17,0.6925553319919517,5,gini,random
27,0.676861167002012,7,entropy,random
13,0.6233400402414487,4,gini,random
23,0.5424547283702214,6,entropy,random
11,0.5167002012072435,3,entropy,random
9,0.4511066398390342,3,gini,random
19,0.4193158953722334,5,entropy,random
2,0.38953722334004026,1,entropy,best
0,0.38953722334004026,1,gini,best
5,0.37142857142857144,2,gini,random
15,0.36257545271629776,4,entropy,random
7,0.30704225352112674,2,entropy,random
3,0.2317907444668008,1,entropy,random
1,0.23138832997987926,1,gini,random
